Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89)
2.8110117176571313e-08,0.27420677309110586,3.76,0.0,0.8471303866484732,0.9997171833815642,6.113737906789072e-11,1.5386199376287281e-09,1.0991483768177366e-07,1.5435954912553701e-09,5.345881143584486e-09,8.763051173000394e-08,1.9629410527714908e-12,2.856912883980514e-14,1.3672397387023428e-08,3.320786657016986e-23,5.53088558653061e-22,3.7320479183834186e-09,2.3913444133766175e-06,3.0722343718519544e-12,1.0787298766948941e-14,8.361933273359004e-19,5.3331377334590714e-20,9.382794426326404e-11,1.066229800719462e-10,9.3926186485e-12,1.4840011163867382e-16,3.330351537790899e-14,1.6083069028397916e-15,6.829518256099424e-23,5.960244581587098e-21,4.2377506618798325e-23,8.149771709633171e-23,4.3160167020515476e-16,6.328879126805296e-18,1.593516522258404e-19,1.9877255196027793e-22,1.557618935693067e-20,1.022546110532323e-07,2.086265127964509e-12,1.0126761080855686e-13,9.238946485444807e-13,1.031076348450841e-07,1.3152202073320825e-17,4.395762720045678e-10,5.211714464884525e-16,9.275617060141367e-13,7.622392466331353e-20,0.0002826100908607626,9.197551511534639e-18,1.5394021539137455e-32,1.152413250760319e-22,9.63726559537801e-19,4.363194819229652e-22,1.315077865589392e-22,7.16203099347089e-27,1.0173549139549349e-20,6.518615739470849e-24,9.52111172340944e-16,1.5669585269180353e-21,2.7667565621679397e-17,6.479280886830914e-25,5.373068123532527e-25,4.038595155957944e-33,7.956541109632932e-39,2.264513196759435e-06,7.287567252657291e-11,4.20483099486826e-17,4.2326902346681247e-13
2.9219725827314515e-08,0.2742067777646468,3.76,0.0,0.8471302872401568,0.9997171704506468,7.10085525731494e-11,1.7191347876250636e-09,1.1832612093989232e-07,1.7232800770846675e-09,5.981829641178103e-09,9.110063401881502e-08,2.121096625941131e-12,3.2056110757508794e-14,1.5284089361474776e-08,3.95063829270126e-23,6.887739962492503e-22,4.0428947680547535e-09,2.4866477546854786e-06,3.3145563411747562e-12,1.2553926670162582e-14,9.499847078977166e-19,6.262348863782679e-20,1.0124860646198556e-10,1.1601378559809601e-10,1.0141524493217136e-11,1.849395499971219e-16,3.764309962111521e-14,1.7451629022772192e-15,7.69356702750845e-23,6.749994729171948e-21,5.113882339044853e-23,9.558595872989329e-23,4.872903125292548e-16,7.146524614025178e-18,1.8051354828118015e-19,2.2559233046351263e-22,1.740808636194925e-20,1.0761344716971878e-07,2.251207950964002e-12,1.0517379105824843e-13,9.587793661994121e-13,1.1073185188735311e-07,1.3786657334662228e-17,4.742722020826002e-10,5.946976299502227e-16,9.772235216524695e-13,7.968323256952626e-20,0.0002826100872214392,9.852934263422407e-18,1.7445563664379794e-32,1.3436313540653596e-22,1.089263492009918e-18,4.996003827636685e-22,1.6013364573357043e-22,8.127890311676554e-27,1.1751584803103879e-20,7.827327934557278e-24,1.0283459591010928e-15,1.821550872830389e-21,3.162751044874419e-17,7.299718532309295e-25,6.404328198827439e-25,5.089022585666522e-33,9.276072954810266e-39,2.3492710901322007e-06,7.575345154231733e-11,4.760233449238551e-17,4.566318526168446e-13
3.032933447805772e-08,0.27420678244375624,3.76,0.0,0.8471301876768228,0.9997171571645086,8.201407589171995e-11,1.91280474843362e-09,1.2701423871108532e-07,1.9159058004929667e-09,6.665218410007856e-09,9.457197831139709e-08,2.2853940472069295e-12,3.5813345777385565e-14,1.701225066185724e-08,4.6671052151205934e-23,8.5184376535533e-22,4.364379462618561e-09,2.582056913195033e-06,3.5656879224041513e-12,1.4539651426573357e-14,1.0752284992694584e-18,7.305899006413977e-20,1.0894137150351691e-10,1.2589345127448856e-10,1.0918812285491379e-11,2.285613829609361e-16,4.2375053086931165e-14,1.888357032148436e-15,8.629842750303812e-23,7.613283192746952e-21,6.127754797312817e-23,1.1159399486497918e-22,5.479299457483049e-16,8.037071598468929e-18,2.0365708574851629e-19,2.548627270590684e-22,1.9371949083544872e-20,1.1312539004525962e-07,2.422026641514655e-12,1.0906881960525338e-13,9.935245603936296e-13,1.1857825586799256e-07,1.4429539815180907e-17,5.104023893038337e-10,6.760317526927008e-16,1.0282952112466483e-12,8.318104199281812e-20,0.00028261008348163093,1.0534878655850887e-17,1.968906237719752e-32,1.557932078780407e-22,1.2261435002954753e-18,5.6931326780714365e-22,1.9343351280403174e-22,9.186655341690865e-27,1.3506701326668197e-20,9.331624317112106e-24,1.1074545783384184e-15,2.1053621003672014e-21,3.599924210340033e-17,8.188943992520467e-25,7.5922415919350395e-25,6.357568519513172e-33,1.075260647889623e-38,2.433689995454975e-06,7.86313956112192e-11,5.369554087265628e-17,4.918804326959739e-13
3.143894312880092e-08,0.27420678712859253,3.76,0.0,0.8471300879532953,0.9997171435239994,9.423494356707872e-11,2.120031149494947e-09,1.3597584653953743e-07,2.121855171911492e-09,7.39757424488095e-09,9.804458324459504e-08,2.455835466990826e-12,3.985055328047439e-14,1.8860186085397423e-08,5.47778370944154e-23,1.0467478050446322e-21,4.696282830172022e-09,2.677575412884928e-06,3.825588178709405e-12,1.6763829407809415e-14,1.212714632134908e-18,8.472326919521301e-20,1.1690515277482823e-10,1.3627601697486282e-10,1.1724468336007578e-11,2.8028987718725534e-16,4.752211758641046e-14,2.0380013803995637e-15,9.641649092198789e-23,8.554621842453363e-21,7.294718064483371e-23,1.2971906739927716e-22,6.137987016902112e-16,9.004645229891266e-18,2.289057461469498e-19,2.8670910735181836e-22,2.1471555718973757e-20,1.1879557335835926e-07,2.5986790044505526e-12,1.1295272867448259e-13,1.0281307890264465e-12,1.266421875306254e-07,1.5080832305608884e-17,5.47994517820327e-10,7.658085171198789e-16,1.0808263315434133e-12,8.671833116369242e-20,0.0002826100796411914,1.1244934326551047e-17,2.2136332001565042e-32,1.79717978205696e-22,1.375022963389944e-18,6.458823644881975e-22,2.3193023301643816e-22,1.0344611011671546e-26,1.5452355217136775e-20,1.1051260376086545e-23,1.1894304412029048e-15,2.420440075384625e-21,4.081216798460149e-17,9.150148682153182e-25,8.954924667966272e-25,7.878999677740569e-33,1.2398053731920814e-38,2.5177712682898668e-06,8.150951602676266e-11,6.036764975844749e-17,5.290801847606172e-13
3.254855177954412e-08,0.2742067918193107,3.76,0.0,0.8471299880644864,0.999717129529966,1.0775456599824864e-10,2.3412094255270094e-09,1.4520762953256907e-07,2.3415043370076284e-09,8.180405468421506e-09,1.0151848698454881e-07,2.6324231029222283e-12,4.4177415146332227e-14,2.0831130952081306e-08,6.390557820738631e-23,1.278498433204076e-21,5.038389069901824e-09,2.7732067048840866e-06,4.094216340422744e-12,1.9246942853223803e-14,1.3632677984627534e-18,9.770405103843815e-20,1.2513886816834362e-10,1.471759819095198e-10,1.2558481824955715e-11,3.412494046167032e-16,5.31078806018851e-14,2.1942128605080494e-15,1.0732349169879433e-22,9.578708222851009e-21,8.631189194573775e-23,1.501724059237228e-22,6.851845516206627e-16,1.0053519101497586e-17,2.563883052866781e-19,3.2125852679811e-22,2.371062378156706e-20,1.2462904119375194e-07,2.7811230671355e-12,1.1682554980461455e-13,1.0625986077648512e-12,1.3491906251187443e-07,1.5740517765278318e-17,5.870777606391469e-10,8.647057193638555e-16,1.1348656458632424e-12,9.029612700126829e-20,0.0002826100757010105,1.1984764920934699e-17,2.479967385278181e-32,2.0633287902578029e-22,1.5365825616417077e-18,7.297503514668539e-22,2.7617898779757567e-22,1.1608396330987567e-26,1.7602664656363793e-20,1.3007057497579284e-23,1.2742669900088866e-15,2.768888679301842e-21,4.609708942008777e-17,1.018658828747274e-24,1.0511969009092153e-24,9.692082326288491e-33,1.4224764998983657e-38,2.6015162587735764e-06,8.438782450328968e-11,6.766093056656831e-17,5.68296256140295e-13
3.3658160430287325e-08,0.27420679651606233,3.76,0.0,0.8471298880053946,0.9997171151832531,1.2265873384531397e-10,2.576729169621475e-09,1.5470630212505803e-07,2.5752231424950258e-09,9.01520209441349e-09,1.0499372723086432e-07,2.8151592390222186e-12,4.880357602684786e-14,2.292825222269503e-08,7.413592590273694e-23,1.552721995234134e-21,5.390485721931209e-09,2.868954168618893e-06,4.371531804371752e-12,2.2010639189737157e-14,1.5277483180781184e-18,1.1209133033689244e-19,1.3364144007210024e-10,1.5860829696233338e-10,1.3420844734178153e-11,4.126695873275189e-16,5.915679690056995e-14,2.3571133314189603e-15,1.1905368067968813e-22,1.0690431079941262e-20,1.015468801228155e-22,1.7317980177562164e-22,7.623855412168864e-16,1.1188118894083706e-17,2.862390051072506e-19,3.586396874598717e-22,2.60928132561413e-20,1.3063074939105713e-07,2.969317078155217e-12,1.2068731435361177e-13,1.0969285700513195e-12,1.4340437020163905e-07,1.6408579325010724e-17,6.27682693434548e-10,9.73446670776903e-16,1.1904609732918796e-12,9.391550393528847e-20,0.00028261007166136134,1.2756147773125697e-17,2.769189084511035e-32,2.358426059818426e-22,1.7115278904132439e-18,8.213790457401024e-22,3.267675666864479e-22,1.2985024986167705e-26,1.9972431984716143e-20,1.5220906885580225e-23,1.3619576987422372e-15,3.1528668456697816e-21,5.1886245893219316e-17,1.130158582432877e-24,1.2284511518943734e-24,1.1839880554677881e-32,1.6245531600227986e-38,2.6849263116391467e-06,8.726633318673315e-11,7.562033037747312e-17,6.095935365061963e-13
3.587737773177373e-08,0.27420680592825614,3.76,0.0,0.8471296873567814,0.9997170854351662,1.5697555934396947e-10,3.092322541123365e-09,1.744913190887701e-07,3.0863179559571756e-09,1.0846561031835527e-08,1.1194836573302811e-07,3.1990864749466338e-12,5.899218899055911e-14,2.7513356563755286e-08,9.824467775684628e-23,2.2545022241980733e-21,6.123816789998894e-09,3.0608107773671778e-06,4.952063054783255e-12,2.8472434756974814e-14,1.9021155667017558e-18,1.4545632308204232e-19,1.514488653853769e-10,1.831319930436972e-10,1.5230600353115406e-11,5.923674710322232e-16,7.274636614164817e-14,2.7034940798451542e-15,1.4512388205952896e-22,1.3197329398176957e-20,1.3838583486411097e-22,2.2783631433757953e-22,9.354767790217986e-16,1.3732979499276708e-17,3.5361014035214173e-19,4.42420049149302e-22,3.130092765337602e-20,1.4315827704602072e-07,3.362789038483403e-12,1.283778000669149e-13,1.1651771279753334e-12,1.6098260336257655e-07,1.7769764142548125e-17,7.135864593004955e-10,1.2235959194851051e-15,1.3065066880874678e-12,1.0128353009077646e-19,0.00028261006328371354,1.4401250305946766e-17,3.421675497945838e-32,3.0441328219758125e-22,2.1045261300624906e-18,1.0298655752357954e-21,4.4947957957768155e-22,1.6106869595568426e-26,2.5433107040418485e-20,2.0515689567171642e-23,1.5458756534207036e-15,4.036317579332604e-21,6.511368026401783e-17,1.378090263042861e-24,1.6568798447488824e-24,1.7335274961008468e-32,2.0922621828469503e-38,2.8507469565593337e-06,9.302400197640629e-11,9.373145514618195e-17,6.986900862620006e-13
3.809659503326013e-08,0.274206815366321,3.76,0.0,0.8471294859691244,0.9997170542864735,1.979180191355641e-10,3.669813169523953e-09,1.9530519062045673e-07,3.6579748702498548e-09,1.2903211111769153e-08,1.1890879117354413e-07,3.6076367442368678e-12,7.04928155522023e-14,3.2639508982206464e-08,1.2781087495819646e-22,3.2115387619001165e-21,6.894641752242611e-09,3.253170883282771e-06,5.566860409268254e-12,3.6347208873328757e-14,2.3434410811437047e-18,1.8558116053245859e-19,1.7031889738334669e-10,2.099754543583499e-10,1.7153724576093962e-11,8.315203994673442e-16,8.850457499642312e-14,3.0782216427873543e-15,1.7491449171391316e-22,1.6118454349050794e-20,1.8510028033937634e-22,2.9580889591266924e-22,1.135666370308875e-15,1.6677801023992006e-17,4.3220883666496694e-19,5.39111331057544e-22,3.71241480037103e-20,1.5641608828178903e-07,3.778765256835473e-12,1.3602443769948775e-13,1.2328808462056969e-12,1.7934223500867994e-07,1.9164255343001835e-17,8.059754086006665e-10,1.5230501501260059e-15,1.4293289276074941e-12,1.0883191596544323e-19,0.00028261005450898585,1.6196751582652684e-17,4.1823917753409197e-32,3.8726326260438896e-22,2.560182422997095e-18,1.275444923122341e-21,6.054281261884284e-22,1.9774578874435733e-26,3.1967347305315394e-20,2.713221634564208e-23,1.7411327503968612e-15,5.0891315249838775e-21,8.078284542102162e-17,1.661615192288012e-24,2.201053776555694e-24,2.480777585677496e-32,2.6540607625617974e-38,3.015243853662081e-06,9.878262857613535e-11,1.1511917632525135e-16,7.968843774439303e-13
4.0315812334746535e-08,0.2742068248313539,3.76,0.0,0.847129283805398,0.9997170217438835,2.462545719900585e-10,4.312112831009612e-09,2.1712266436248823e-07,4.292932477139037e-09,1.519642968409772e-08,1.2587528877169299e-07,4.040830627612875e-12,8.33813017743301e-14,3.832969434653069e-08,1.635818319749812e-22,4.496918876594193e-21,7.7013778212332e-09,3.446059053979566e-06,6.215604968768774e-12,4.5854145477567746e-14,2.8599663251448246e-18,2.3326107342565385e-19,1.9024307610141144e-10,2.392737724357039e-10,1.9190247456388357e-11,1.1442761968801723e-15,1.0666029393558205e-13,3.4824600346919074e-15,2.0872453093043412e-22,1.9500340214873763e-20,2.43527170642554e-22,3.794899910589865e-22,1.3657224260148366e-15,2.0063794802531047e-17,5.2332298014805925e-19,6.497988405369108e-22,4.3590004547321086e-20,1.7044078599659392e-07,4.216919577931046e-12,1.4362747686258814e-13,1.3000440731409484e-12,1.9844972307249425e-07,2.0591924436152954e-17,9.051365865649743e-10,1.8794995281570765e-15,1.559280963325663e-12,1.165708664107783e-19,0.00028261004534049783,1.8161039968753275e-17,5.063529018970029e-32,4.863917946601609e-22,3.085095306954793e-18,1.5625691256812075e-21,8.005068682894665e-22,2.4060037662144414e-26,3.9720530854071803e-20,3.5284300792666007e-23,1.947677975452231e-15,6.330475625426782e-21,9.920799218408686e-17,1.9836674495330537e-24,2.884192401080757e-24,3.478987317869992e-32,3.3218073927108126e-38,3.1784275684775364e-06,1.0454232669149737e-10,1.4025305768649735e-16,9.04687780526943e-13
4.253502963623294e-08,0.27420683432440224,3.76,0.0,0.8471290808298434,0.999716987814086,3.027884535518011e-10,5.022044806870419e-09,2.3991893518219964e-07,4.993834708798869e-09,1.7737216393242492e-08,1.3284813667121486e-07,4.498689692184759e-12,9.77329260087516e-14,4.460590537100372e-08,2.06343178992668e-22,6.199569124944605e-21,8.542492643441173e-09,3.63949881444371e-06,6.897980434921928e-12,5.723489657072686e-14,3.460568009764151e-18,2.893217917824526e-19,2.1121301269781416e-10,2.711685505316396e-10,2.1340237739285776e-11,1.5469543421011486e-15,1.2745806299724103e-13,3.91746227641961e-15,2.4686555040793044e-22,2.33930781852121e-20,3.157172673288629e-22,4.815653327299901e-22,1.6285926063227287e-15,2.3934896190026835e-17,6.283439024022164e-19,7.755912866052957e-22,5.0725409199732966e-20,1.852676836677125e-07,4.676929287083467e-12,1.5118716526799052e-13,1.366671122446573e-12,2.1827260189441774e-07,2.2052645945055026e-17,1.0113722678640945e-09,2.3016220058910493e-15,1.69670388442491e-12,1.2451126116695545e-19,0.00028261003578006883,2.031445936272059e-17,6.078212432517994e-32,6.039733007465743e-22,3.686312519875663e-18,1.8960601460098437e-21,1.0411427050040031e-21,2.9043395011368323e-26,4.885119075903195e-20,4.520293398674848e-23,2.165460872653517e-15,7.780322684267861e-21,1.2073069548191046e-16,2.34732126806725e-24,3.732710285299262e-24,4.7915724203849794e-32,4.1081068676491626e-38,3.3403085821348375e-06,1.1030321782776797e-10,1.696585366790042e-16,1.0226089260786678e-12
4.475424693771934e-08,0.27420684384646704,3.76,0.0,0.8471288770079334,0.9997169525037497,3.6835661355495887e-10,5.80234549462148e-09,2.6366963805677264e-07,5.763232809099425e-09,2.053629809646673e-08,1.398276060658746e-07,4.981236467039446e-12,1.1362240880589886e-13,5.148917445539937e-08,2.56916674507691e-22,8.426671465717956e-21,9.416502875996257e-09,3.833512680296178e-06,7.613673089297434e-12,7.075485018981642e-14,4.154773517880093e-18,3.546178517986999e-19,2.332203892359425e-10,3.0580767983337336e-10,2.360380095106248e-11,2.058203683339005e-15,1.5115859311047118e-13,4.38457312816007e-15,2.8966256546490657e-22,2.7850470953706475e-20,4.039490054369359e-22,6.050362964813533e-22,1.9274088141267753e-15,2.8337841426222074e-17,7.487715462858216e-19,9.176202277184813e-22,5.855675582775684e-20,2.0093084411708108e-07,5.158475077314974e-12,1.587037499604039e-13,1.4327662733341326e-12,2.387794497100175e-07,2.3546297492801142e-17,1.1249979052208045e-09,2.7991800925267414e-15,1.841926355347257e-12,1.3266463556663473e-19,0.00028261002582897327,2.2679408041980144e-17,7.240542179543556e-32,7.423666588933219e-22,4.3713449923288165e-18,2.2811303991567745e-21,1.334295119036201e-21,3.481394022975138e-26,5.953176445775215e-20,5.713622086935559e-23,2.3944315624527727e-15,9.459432786435375e-21,1.4572130731001029e-16,2.7558029466295708e-24,4.7764803282148965e-24,6.493381105152142e-32,5.026329243389252e-38,3.5008972920370638e-06,1.1606543154148531e-10,2.039215017760861e-16,1.1511541105977176e-12
4.6973464239205746e-08,0.2742068533985028,3.76,0.0,0.8471286723063362,0.9997169158195246,4.4382867192715017e-10,6.655665997090654e-09,2.8835084106295084e-07,6.6035872716887616e-09,2.360413370596817e-08,1.4681396132307414e-07,5.4884944192448435e-12,1.3112392310669522e-13,5.899960458967298e-08,3.161580630647728e-22,1.1306290933471306e-20,1.0321972673239916e-08,4.028122190210558e-06,8.36237177278781e-12,8.670438204252779e-14,4.9527735714866794e-18,4.3003101827379392e-19,2.5625695849163016e-10,3.4334512101755725e-10,2.5981077549607164e-11,2.6991565222386047e-15,1.7803922466898992e-13,4.8852315731470655e-15,3.3745501727447923e-22,3.2930182277778844e-20,5.107431882990721e-22,7.532435335880663e-22,2.2654912615660607e-15,3.3322235749034254e-17,8.862195645966996e-19,1.077039719017193e-21,6.71100202395568e-20,2.1746311723006044e-07,5.661241017729628e-12,1.661774766864363e-13,1.498333770838309e-12,2.599398570776182e-07,2.507275988775559e-17,1.246340229512077e-09,3.383122688573265e-15,1.9952652258751925e-12,1.4104316543066885e-19,0.0002826100154893215,2.52804511820551e-17,8.565632908184697e-32,9.041245038336347e-22,5.148179566962539e-18,2.7234029803615224e-21,1.6874538314818279e-21,4.1471047511695194e-26,7.19493462960702e-20,7.134929304228131e-23,2.6345407601595478e-15,1.1389337811622676e-20,1.745804113504171e-16,3.2125032848157647e-24,6.049110341541576e-24,8.672049847955383e-32,6.090631645384834e-38,3.6602040125309345e-06,1.2182910567137926e-10,2.436929709545253e-16,1.2908276777168591e-12
4.919268154069215e-08,0.2742068629814208,3.76,0.0,0.8471284666928817,0.9997168777680435,5.301058935512465e-10,7.584573689709878e-09,3.1393903847091095e-07,7.51726974532919e-09,2.6950918955771624e-08,1.5380746010554088e-07,6.020487930265848e-12,1.5031110471020925e-13,6.715639934834328e-08,3.8495498632362156e-22,1.499022040222489e-20,1.1257512301028183e-08,4.22334793729281e-06,9.143767865150592e-12,1.0540008532282569e-13,5.865432220975431e-18,5.164688226924661e-19,2.8031454378531414e-10,3.839406917811742e-10,2.847224113507198e-11,3.493578527066032e-15,2.0839434538858243e-13,5.420973063694235e-15,3.9059775788222255e-22,3.869388173967906e-20,6.388785734302695e-22,9.298919718712028e-22,2.646351942146995e-15,3.894061322786346e-17,1.042420357622934e-18,1.25502615443467e-21,7.641085985890613e-20,2.3489617644351584e-07,6.184914522106061e-12,1.7360858936902343e-13,1.5633778260891892e-12,2.81724396221409e-07,2.6631917207351593e-17,1.3757354926354858e-09,4.065691976025266e-15,2.1570262763621375e-12,1.4965965556745562e-19,0.0002826100047631204,2.8144445444326583e-17,1.0069652005673027e-31,1.092002500539774e-21,6.025290503807114e-18,3.2289316127888488e-21,2.1086349766366032e-21,4.9125194880457094e-26,8.630644172801422e-20,8.812420502660728e-23,2.885739794751133e-15,1.359232902570441e-20,2.0774027683884675e-16,3.7209905419470214e-24,7.58823424154232e-24,1.142945410428721e-31,7.315983044862664e-38,3.818238975571287e-06,1.2759438654964945e-10,2.8969386139946614e-16,1.4421323758326197e-12
5.141189884217855e-08,0.27420687259608906,3.76,0.0,0.8471282601365264,0.999716838355922,6.281201819610458e-10,8.591553765606515e-09,3.4041114394440773e-07,8.506564906045e-09,3.058659109238219e-08,1.6080835349106532e-07,6.577242272797804e-12,1.7125706301713916e-13,7.59778919725718e-08,4.642249536324617e-22,1.9657052564309676e-20,1.2221776837417833e-08,4.419209599462393e-06,9.957555264705943e-12,1.2718597401851157e-13,6.9042942041571924e-18,6.148632204451508e-19,3.0538503883946627e-10,4.2775986103108935e-10,3.1077496720729343e-11,4.4680139616419594e-15,2.4253576811302117e-13,5.993431533160284e-15,4.494620577359161e-22,4.520738479184193e-20,7.914084174812233e-22,1.1390772904558502e-21,3.0736975205486507e-15,4.524848849511504e-17,1.2192300528411153e-18,1.4527783046117897e-21,8.648471305156588e-20,2.5326055404583526e-07,6.729186317249702e-12,1.8099733057224614e-13,1.6279026165832735e-12,3.041045912921682e-07,2.822365688033406e-17,1.5135278492572658e-09,4.860535460156695e-15,2.327504421875364e-12,1.5852753186434313e-19,0.00028260999365209557,3.130067509269782e-17,1.1769856604756637e-31,1.3089685528158742e-21,7.011649789854289e-18,3.804220329755739e-21,2.606375932824096e-21,5.789905945795492e-26,1.028217221004526e-19,1.0775981910917045e-22,3.1479806280008007e-15,1.6091447815243373e-20,2.456663096696251e-16,4.2850239349309175e-24,9.435819305699124e-24,1.4883261203872233e-31,8.718192194539819e-38,3.9750123313802195e-06,1.333614291939123e-10,3.4271984236163306e-16,1.6055696924517508e-12
